timestamp,temp_c,dewpoint_c,wind_speed,solar_rad
2018-01-13 19:00:00+00:00,6.8763733,3.9324036,4.2154713,0.0
2018-01-13 20:00:00+00:00,6.621216,3.809906,4.3062296,0.0
2018-01-13 21:00:00+00:00,6.3745728,3.6452332,4.3507347,0.0
2018-01-13 22:00:00+00:00,6.1221924,3.3441162,4.097795,0.0
2018-01-13 23:00:00+00:00,5.9862366,3.2927246,4.202564,0.0
2018-01-14 00:00:00+00:00,5.849304,3.182129,4.206324,0.0
2018-01-14 01:00:00+00:00,5.6724854,3.100708,4.282563,0.0
2018-01-14 02:00:00+00:00,5.298065,2.9302979,4.3549514,0.0
2018-01-14 03:00:00+00:00,5.2295227,2.8000183,4.5020776,0.0
2018-01-14 04:00:00+00:00,5.165497,2.7409363,4.4726443,0.0
2018-01-14 05:00:00+00:00,5.092041,2.6429138,4.392927,1184.0
2018-01-14 06:00:00+00:00,5.178772,2.5584412,4.2436833,57734.0
2018-01-14 07:00:00+00:00,5.2989807,2.672821,4.2888603,211743.36
2018-01-14 08:00:00+00:00,5.8642883,2.5549316,4.2254205,220953.34
2018-01-14 09:00:00+00:00,6.143921,2.491333,4.2633204,236304.69
2018-01-14 10:00:00+00:00,6.2760315,2.457672,4.420543,45606.0
2018-01-14 11:00:00+00:00,6.496399,2.2824707,4.1883554,108252.01
2018-01-14 12:00:00+00:00,6.5142517,2.180725,4.0040674,37394.664
2018-01-14 13:00:00+00:00,6.327606,2.0953674,3.7875056,1186.6666
2018-01-14 14:00:00+00:00,5.7927856,1.7865906,3.5108142,0.0
2018-01-14 15:00:00+00:00,5.379425,1.5714111,3.4317026,0.0
2018-01-14 16:00:00+00:00,5.065399,1.2754211,3.3368075,0.0
2018-01-14 17:00:00+00:00,4.6212463,0.94699097,3.1749744,0.0
2018-01-14 18:00:00+00:00,4.342743,0.870636,3.0822146,0.0
2018-01-14 19:00:00+00:00,4.278778,0.72021484,2.8903897,0.0
2018-01-14 20:00:00+00:00,3.7905579,0.3139038,2.7392862,0.0
2018-01-14 21:00:00+00:00,3.4789429,0.09286499,2.5006742,0.0
2018-01-14 22:00:00+00:00,3.1247559,-0.094696045,2.2488863,0.0
2018-01-14 23:00:00+00:00,3.0086365,-0.2659912,2.0670729,0.0
2018-01-15 00:00:00+00:00,2.95401,-0.26800537,2.0666103,0.0
2018-01-15 01:00:00+00:00,2.8701782,-0.23684692,2.069498,0.0
2018-01-15 02:00:00+00:00,2.4676208,-0.46762085,1.8640865,0.0
2018-01-15 03:00:00+00:00,2.4335327,-0.4762268,1.6352334,0.0
2018-01-15 04:00:00+00:00,2.317871,-0.49194336,1.4457405,0.0
2018-01-15 05:00:00+00:00,2.1827393,-0.49371338,1.3490442,1636.6667
2018-01-15 06:00:00+00:00,2.3193665,-0.3768921,1.1930206,102043.336
2018-01-15 07:00:00+00:00,3.1928406,0.07336426,1.2031074,383037.3
2018-01-15 08:00:00+00:00,4.9291077,0.22247314,1.2223607,442299.3
2018-01-15 09:00:00+00:00,5.5781555,0.06967163,1.0050914,265877.34
2018-01-15 10:00:00+00:00,6.3451843,0.13565063,0.55429786,175075.33
2018-01-15 11:00:00+00:00,6.6551514,0.14395142,0.523688,9418.666
2018-01-15 12:00:00+00:00,6.8329773,0.1468811,0.5822667,19212.666
2018-01-15 13:00:00+00:00,6.8872375,-0.0011291504,0.7245964,0.0
2018-01-15 14:00:00+00:00,6.497101,0.13650513,0.81141156,0.0
2018-01-15 15:00:00+00:00,5.7722473,0.26776123,0.95077103,0.0
2018-01-15 16:00:00+00:00,5.2057495,0.19064331,0.94437206,0.0
2018-01-15 17:00:00+00:00,4.1881104,0.06460571,0.91249204,0.0
2018-01-15 18:00:00+00:00,3.8063965,0.00024414062,0.84911686,0.0
2018-01-15 19:00:00+00:00,3.515442,0.019195557,0.8348739,0.0
2018-01-15 20:00:00+00:00,3.2108765,0.0014953613,0.7251307,0.0
2018-01-15 21:00:00+00:00,3.033722,0.020385742,0.6913369,0.0
2018-01-15 22:00:00+00:00,2.8878174,-0.08590698,0.6949208,0.0
2018-01-15 23:00:00+00:00,2.8463135,-0.047729492,0.865237,0.0
